payment_date,payment_amt,agency_name,award_description,fain,recipient_justification,agency_lead_justification,org_name,generated_unique_award_id
05/08/2025,307.2,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,25IMPACT,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,
05/06/2025,291.2,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR NEBRASKA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505NE5000,payroll - All costs were incurred prior to the end of the budget period.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HEALTH AND HUMAN SERVICES, NEBRASKA DEPARTMENT OF",ASST_NON_2505NE5000_7530
04/23/2025,284.58,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"We certify that all costs claimed for reimbursement are allowable, allocable, reasonable, and necessary, in accordance with the statutory authority this grant is bound by. Mainly contracted services, payroll and/or direct benefit payments through direct bill or subrecipients for services to improve quality, equity and outcomes in the health care system","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HEALTH AND HUMAN SERVICES, MAINE DEPARTMENT OF",
04/28/2025,281.89,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Reimbursement,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DELAWARE DEPARTMENT OF STATE,
05/02/2025,274.34,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"These payments are for Ohio Dept of Health costs incurred April,  2025. Payment Justification: Travel Reimbursement.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",OH ST DEPARTMENT OF PUBLIC HEALTH,
05/09/2025,266.96,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Reimbursement of $266.96  for commodities expenses for CLIA program paid on May 8, 2025 to better support the public health of Mississippians.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",MS ST DEPARTMENT OF HEALTH,
04/28/2025,258.34,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,"MEDICARE ENTITLEMENT FOR RHODE ISLAND - FY 2024 - SURVEY AND CERTIFICATION IS A CMS ADMINISTERED PROGRAM THAT PROVIDES MEDICARE AND MEDICAID FUNDING TO STATE SURVEY AGENCIES TO ENSURE HEALTHCARE PROVIDERS ACROSS THE NATION MEET APPLICABLE QUALITY STANDARDS THROUGH ONSITE, OBJECTIVE, AND OUTCOME-BASED VERIFICATION ACTIVITIES CARRIED OUT BY KNOWLEDGEABLE AND TRAINED INDIVIDUALS.",2405RIPACT,Allowable grant expenses through 3-31-2025,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",RI ST DEPARTMENT OF HEALTH,ASST_NON_2405RIPACT_7530
05/05/2025,237.16,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,This is a reimbursement request for already expended funds for qualified grant expenses per the federal award issued to CHFS. All expenses occurred within the allowable grant period on the Notice of Award. 237.16 Travel.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",KY ST CABINET FOR HEALTH AND FAMILY SERVICES,
05/05/2025,216.69,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,expenses for week ending 5/2,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DELAWARE DEPARTMENT OF STATE,
05/09/2025,214.33,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Expenditures are submitted in alignment with the federally approved budget or state plan for applicable Federal Award Identification Number and comply with all requirements listed in 2 CFR 200 Subpart E &ndash; Cost Principles.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",HEALTH & HUMAN SVC COMMN TX,
05/01/2025,192.35,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Draw request for Clinical Lab Improvement Amendments, for expenditure date range 4/23/25-4/28/25, for Contractual (MN.IT Services: $192.35).","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",MN ST DEPARTMENT OF HEALTH,
05/01/2025,191.99,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Expenditures are submitted in alignment with the federally approved budget or state plan for applicable Federal Award Identification Number and comply with all requirements listed in 2 CFR 200 Subpart E &ndash; Cost Principles.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",HEALTH & HUMAN SVC COMMN TX,
05/05/2025,173.62,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR VIRGINIA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505VA5000,Costs Associated with 2505VA5000-25S&amp;CTITLE18MEDICARE-Title XVIII: Contractual,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",VA ST DEPARTMENT OF HEALTH,ASST_NON_2505VA5000_7530
04/29/2025,167.03,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Reimbursement of allowable federal Money Follows the Person Rebalancing Demonstration Grant Program Category ""Other"" Cost of $167.03 in email account expense for program administration","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.
 ",NEVADA DEPARTMENT OF HEALTH AND HUMAN SERVICES,
04/28/2025,165.89,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR ARIZONA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505AZ5000,Doc #: 2505AZ5000; Budget Period 10/1/2024-09/30/2025 Payment for Surveyor Inspection expenses at Medical facilities,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",AZ ST DEPARTMENT OF HEALTH SERVICES,ASST_NON_2505AZ5000_7530
04/24/2025,151.57,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Funds are being drawn for allowable personnel services, programmatic and other allowable expenses with statutory authority provided by the NOA.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",MO ST DEPARTMENT OF HEALTH & SENIOR SERVICES ,
04/29/2025,134.1,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Reimbursement of qualified paid grant expenses,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HEALTH SERVICES, WISCONSIN DEPARTMENT OF",
05/05/2025,132.25,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Costs Associated with 2505VA5002-25CLIA-CLIA LAB: Contractual,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",VA ST DEPARTMENT OF HEALTH,
04/30/2025,130.85,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Reimbursement for costs and payroll related to HOSPICE CAA program,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",AK ST DHSS,
04/28/2025,124.97,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Reimbursement for the federal share of reasonable, allowable, and necessary expenses under the Money Follows the Person Rebalancing Demonstration, which supports rebalancing the long-term support system so individuals have a choice of where they live and receive services. Costs are associated with enhanced Medicaid FMAP for 12 months for qualified home and community-based services for each person transitioned from an institution to the community during the demonstration period.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",AR ST DIVISION OF AGING & ADULT SERVICES,
05/01/2025,122.55,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,see attached,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",MO ST DEPARTMENT OF HEALTH & SENIOR SERVICES ,
05/06/2025,107.8,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,payroll - All costs were incurred prior to the end of the budget period.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HEALTH AND HUMAN SERVICES, NEBRASKA DEPARTMENT OF",
05/09/2025,106.92,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Expenses from 4/8 -4/28/25; Personnel-$106.92,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",CT ST DEPT OF PUBLIC HEALTH,
04/22/2025,92.58,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Expenditures are submitted in alignment with the federally approved budget or state plan for applicable Federal Award Identification Number and comply with all requirements listed in 2 CFR 200 Subpart E &ndash; Cost Principles.,"CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",HEALTH & HUMAN SVC COMMN TX,
04/25/2025,85.36,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR VIRGINIA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505VA5000,Costs Associated with 2505VA5000-25S&amp;CTITLE18MEDICARE-Title XVIII: Travel,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",VA ST DEPARTMENT OF HEALTH,ASST_NON_2505VA5000_7530
04/28/2025,83.54,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,&quot;NOFO 2505AZ5002 Grant 1-866004791-A7 10/01/2024-09/30/2025 Motor Pool charges the use of the state vehicle  $15980&quot;,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",AZ ST DEPARTMENT OF HEALTH SERVICES,
04/24/2025,75.74,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Reimbursement for the federal share of reasonable, allowable, and necessary expenses under the Money Follows the Person Rebalancing Demonstration, which supports rebalancing the long-term support system so individuals have a choice of where they live and receive services. Costs are associated with enhanced Medicaid FMAP for 12 months for qualified home and community-based services for each person transitioned from an institution to the community during the demonstration period.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.  Thank you.",AR ST DIVISION OF AGING & ADULT SERVICES,
05/06/2025,74,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,25CLIA,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,
04/22/2025,71.4,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,reimbursement of costs incurred for this grant program,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HEALTH AND HUMAN SERVICES, NEBRASKA DEPARTMENT OF",
05/09/2025,70.81,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR NEBRASKA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505NE5000,payroll - All costs were incurred prior to the end of the budget period.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HEALTH AND HUMAN SERVICES, NEBRASKA DEPARTMENT OF",ASST_NON_2505NE5000_7530
04/25/2025,69.51,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Reimbursement for activities under Title 18 CMS grant - Hospice CAA,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",OREGON HEALTH AUTHORITY,
04/28/2025,61.86,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,We are requesting $61.86 to cover provider payments under the &quot;Subrecipient&quot; budget category. These costs support qualified HCBS services in the approved project plan.,"CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",Ohio Department of Medicaid,
04/23/2025,51.84,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Reimbursement for personnel expenditures to further the aims of the award ,"CMS approves the payment(s) requested. Activities must align with your agency’s Notice of
Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised
4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and
necessary will result in disallowed costs and the funds will be recovered.",PRAIRIE VIEW A & M UNIVERSITY,
