payment_date,payment_amt,agency_name,award_description,fain,recipient_justification,agency_lead_justification,org_name,generated_unique_award_id
04/24/2025,3521.99,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"This is a payment request for $3521.99 on SAMHSA grant 24TI87860A covering the time period Jan 2025. The request is comprised of the following disbursement of costs: Indirect Costs $3521.99 subtotal(s) for items approved on the grant. The grant activities supported by the requested payment include operational support for program work of the grant activities] We certify that the costs are allowable, allocable, reasonable and necessary in accordance with 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement. We also certify that the costs do not violate the Executive Orders Ending Radical and Wasteful Government DEI Programs and Preferencing and Defending Women from Gender Ideology Extremism and Restoring Biological Truth to the Federal Government.","SAMHSA approves this payment in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, and the HHS Grants Policy Statement. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.
Please    ensure that records are maintained in accordance with retention requirements for records. SAMHSA reserves the right of access to documentation in the future, if necessary, in accordance with 45 CFR § 75.364 (Access to records).

The federal grant award recipient must ensure continuous compliance with the provisions of 45 CFR § 75 (Uniform Administrative Requirements, Cost Principles, and Audit Requirements for HHS Awards), as well as the funding requirements, restrictions, and limitations stated in the NOFO. This includes subrecipient monitoring and management requirements in accordance with 45 CFR § 75.351 - 75.352 (Subrecipient Monitoring & Management) to ensure the Federal award is used in accordance with Federal statutes, regulations, terms and conditions.
",WABANAKI PUBLIC HEALTH & WELLNESS NPC,
05/09/2025,3508.87,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"We are requesting a payment of $3,508.87 for the period 04/25/2025 - 05/09/2025. The requested funds will be allocated as follows:&quot; &bull; Personnel: $2,515.87 &bull; Fringe Benefits: $753.50 &bull; Supplies: $239.50  We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",EdAdvance,
04/29/2025,3499,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment Request for SAMHSA Grant # H79SP083499   (STOPAct)

We are requesting a payment of $3,499 for the period April 1-30, 2025. The requested funds will be reimbursed as follows: • Personnel: $2,903 • Fringe Benefits: $361 • Travel: $37 • Other: Fiscal Agent Fee $198 •.  These funds will support the following grant activities in the NoA: To reduce underage alcohol use in the West River Valley of Townshend Vermont.  We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.
","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",Youth Services,
04/28/2025,3487.97,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,Grants to counties and non-profit agencies for outreach and mental health services to homeless people.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",MN ST DEPARTMENT OF HUMAN SERVICES,
05/01/2025,3482.64,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,Expenditures are submitted in alignment with the federally approved budget or state plan for applicable Federal Award Identification Number and comply with all requirements listed in 2 CFR 200 Subpart E &ndash; Cost Principles.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",HEALTH & HUMAN SVC COMMN TX,
04/29/2025,3478.09,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,Reimbursement of qualified paid grant expenses,"SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ","HEALTH SERVICES, WISCONSIN DEPARTMENT OF",
04/22/2025,3473.17,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment Request for SAMHSA Grant 1H79SM084491-01 We are requesting a payment of $3,473.17 for the period 04/01-04/15/25 . The requested funds will be allocated as follows: Personnel: $2,561.46 Fringe Benefits: $654.44  Indirect Costs: $257.27. These funds will support the following grant activities: Responding to Patients in Need   Mental Health Training for Pharmacists, Student Pharmacists and Pharmacy Technicians. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",WASHINGTON STATE UNIVERSITY,
04/29/2025,3446.42,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,Subgrantee Invoice Payments,"SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ",RI ST OFFICE OF SUBSTANCE ABUSE,
04/29/2025,3446.42,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,Subgrantee Invoice Payments,"SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ","RI ST DEPARTMENT OF MENTAL HEALTH, RETARDATION & HOSP",
05/07/2025,3446.42,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,To enhance services and supports to children and youth living with serious emotional disturbances,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",TN ST DEPT OF MNTL HLTH and Substance Abuse Services ,
04/23/2025,3415.5,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,," Payment Request for SAMHSA Grant 6H79TI081952, Subaccount 19TI81952A.  We are requesting payment of $3,415.50 for the time period 3/1/2025 - 3/31/2025.  The requested funds will be allocated as follows:  Contractual/Subawards: $3,415.50. This request is for reimbursement of a contractual payment that has been made to Morehead State University for their ongoing work in conducting a process and outcome evaluation for adult drugs courts in Bourbon/Scott/Woodford counties.  We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",ADMINISTRSTIVE OFFICE OF THE COURTS,
04/24/2025,3414.8,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment Request for SAMHSA Grant [24TI87229A].  We are requesting payment of $3,414.80 for payroll on 4/25/25.  The requested funds will be allocated under &ldquo;Personnel&rdquo; to cover two week pay period for Project Director and Service Coordinator.  The positions are solely paid through the grant and included in the approved budget.  PD is key personnel required by the grant and oversees the grant, budget, and program as a whole.   SC ensures all participants are connected to grant covered services.  We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with 45 CFR Part 75, 2 CFR Part 200, the NOFO and the HHS Grants Policy Statement","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in
line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and
the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA
must be refunded to the Federal Government, including interest.","ST FRANCOIS, COUNTY OF",
