billing_npi,provider_name,city,zip,provider_type,total_paid,total_claims,total_beneficiaries,cost_per_claim,cost_per_beneficiary,claims_per_beneficiary,months_active,unique_hcpcs_codes
1760495162,ANKLE & FOOT CENTRE OF S FLORIDA PA,LOXAHATCHEE,33470,NPI-2,221.56,264,187,0.84,1.18,1.4,11,2
1568476331,,,,,217.08,93,54,2.33,4.02,1.7,3,1
1528678604,AMERICAN SCIENTIFIC LABORATORIES,WEST PALM BEACH,33409,NPI-2,213.76,24,20,8.91,10.69,1.2,1,1
1528128790,,,,,213.32,27,27,7.9,7.9,1.0,2,1
1710920327,,,,,209.78,30,28,6.99,7.49,1.1,1,2
1295824415,,,,,205.38,15,12,13.69,17.11,1.2,1,1
1861679540,ALLEN J TAURITZ DPM PA,DELRAY BEACH,33446,NPI-2,204.27,117,115,1.75,1.78,1.0,8,1
1356382121,,,,,204.24,937,841,0.22,0.24,1.1,16,6
1619356730,,,,,199.62,33,12,6.05,16.64,2.8,1,1
1750446399,,,,,199.2,15,13,13.28,15.32,1.2,1,1
1982218079,,,,,196.39,252,116,0.78,1.69,2.2,7,2
1710603550,ADVANCED PSYCHIATRIC SERVICES PROFESSIONAL ASSOCIATION,HOLLYWOOD,33024,NPI-2,194.9,1638,1069,0.12,0.18,1.5,14,3
1457670424,KAETE ARCHER,BOYNTON BEACH,33472,NPI-1,193.44,13,13,14.88,14.88,1.0,1,1
1215438981,,,,,192.84,12,12,16.07,16.07,1.0,1,1
1922273317,,,,,188.8,15,14,12.59,13.49,1.1,1,1
1871866616,,,,,185.85,13,12,14.3,15.49,1.1,1,1
1871962720,21ST CENTURY ONCOLOGY LLC,LAKE WORTH,33462,NPI-2,179.56,20,14,8.98,12.83,1.4,1,1
1477622751,,,,,179.46,196,156,0.92,1.15,1.3,7,3
1801069224,,,,,171.08,111,78,1.54,2.19,1.4,4,1
1629554225,,,,,167.44,267,107,0.63,1.56,2.5,4,5
1376833129,AZRIEL AVEZBADALOV,FORT WAYNE,46804,NPI-1,167.25,50,32,3.35,5.23,1.6,2,2
1174144695,,,,,163.94,218,168,0.75,0.98,1.3,2,5
1740527811,,,,,162.28,1312,1140,0.12,0.14,1.2,2,24
1366643892,,,,,158.1,68,31,2.32,5.1,2.2,2,1
1508503756,,,,,155.37,97,53,1.6,2.93,1.8,4,1
1427276526,ARTHRITIS ASSOCIATES OF S FLORIDA,DELRAY BEACH,33484,NPI-2,154.51,29,27,5.33,5.72,1.1,2,2
1518927128,,,,,150.33,23,14,6.54,10.74,1.6,1,1
1780076562,,,,,149.46,112,108,1.33,1.38,1.0,6,2
1689297541,,,,,148.33,104,56,1.43,2.65,1.9,3,1
1982725271,NAPOLEON G BEQUER MD PA,LOXAHATCHEE,33470,NPI-2,148.04,46,31,3.22,4.78,1.5,2,1
1295254456,,,,,146.64,35,13,4.19,11.28,2.7,1,1
1740858638,,,,,146.19,36,35,4.06,4.18,1.0,2,2
1386058725,,,,,145.4,78,50,1.86,2.91,1.6,4,2
1558797266,BETTER ME HEALTHCARE LLC,WEST PALM BEACH,33417,NPI-2,140.15,21,14,6.67,10.01,1.5,1,1
1053475590,AKER KASTEN EYE CENTER,BOCA RATON,33432,NPI-2,136.14,31,28,4.39,4.86,1.1,2,1
1568971901,"APEX PHYSICAL THERAPY, LLC",GREENACRES,33413,NPI-2,125.67,77,12,1.63,10.47,6.4,1,1
1053384776,,,,,125.5,26,25,4.83,5.02,1.0,2,1
1447388202,NUBIA GALEANO,ROYAL PALM BEACH,33411,NPI-1,120.96,84,84,1.44,1.44,1.0,1,6
1396882205,,,,,120.89,13,13,9.3,9.3,1.0,1,1
1922498070,ARWA ALWEHAIB,WEST PALM BEACH,33401,NPI-1,117.0,40,38,2.92,3.08,1.1,2,2
1922388016,,,,,115.63,714,419,0.16,0.28,1.7,21,4
1659557890,,,,,109.18,173,167,0.63,0.65,1.0,9,3
1487633780,,,,,108.18,15,12,7.21,9.02,1.2,1,1
1659857407,MADELYN PAREDES MD PA,PALM SPRINGS,33461,NPI-2,106.86,582,265,0.18,0.4,2.2,11,6
1255461893,,,,,105.72,15,15,7.05,7.05,1.0,1,1
1124374822,,,,,99.0,12,12,8.25,8.25,1.0,1,1
1376271742,GENTLE PSYCHIATRIC CARE SERVICES LLC,ROYAL PALM BEACH,33411,NPI-2,95.83,517,338,0.19,0.28,1.5,8,3
1235396789,CHARLES R SCHALLOP MD P A,JUPITER,33458,NPI-2,89.16,398,36,0.22,2.48,11.1,3,2
1821271727,,,,,87.77,13,13,6.75,6.75,1.0,1,1
1396054938,CAMERON SPINE LLC,LOXAHATCHEE,33470,NPI-2,83.9,18,14,4.66,5.99,1.3,1,1
1386910305,,,,,80.27,181,136,0.44,0.59,1.3,8,1
1093039083,ARNALDO M MORA MD PA,DELRAY BEACH,33484,NPI-2,74.44,33,25,2.26,2.98,1.3,2,1
1427501170,,,,,74.4,56,43,1.33,1.73,1.3,3,1
1821227299,,,,,73.08,47,47,1.55,1.55,1.0,2,2
1801870191,,,,,66.27,132,65,0.5,1.02,2.0,2,4
1013984863,,,,,60.5,13,12,4.65,5.04,1.1,1,1
1003340001,,,,,60.0,16,14,3.75,4.29,1.1,1,1
1386777340,VILLAGE OF NORTH PALM BEACH,NORTH PALM BEACH,33408,NPI-2,57.67,121,90,0.48,0.64,1.3,7,1
1528737038,,,,,57.28,69,33,0.83,1.74,2.1,2,1
1821035999,,,,,56.51,22,13,2.57,4.35,1.7,1,1
1699106088,,,,,56.0,12,12,4.67,4.67,1.0,1,1
1285748285,,,,,53.96,91,46,0.59,1.17,2.0,3,3
1568415453,,,,,52.47,20,12,2.62,4.37,1.7,1,1
1407809395,,,,,43.02,18,16,2.39,2.69,1.1,1,1
1225601255,,,,,42.48,28,23,1.52,1.85,1.2,1,1
1083648810,,,,,42.0,41,41,1.02,1.02,1.0,2,1
1619920949,,,,,41.28,19,14,2.17,2.95,1.4,1,1
1730846593,SSM BEHAVIORAL HEALTH INC,MIAMI GARDENS,33169,NPI-2,40.79,649,430,0.06,0.09,1.5,11,5
1992237127,,,,,39.6,29,29,1.37,1.37,1.0,2,1
1902965536,,,,,37.0,13,12,2.85,3.08,1.1,1,1
1477123321,,,,,36.88,37,37,1.0,1.0,1.0,1,2
1306468632,,,,,36.07,451,109,0.08,0.33,4.1,7,1
1013267657,,,,,35.66,23,14,1.55,2.55,1.6,1,1
1902062649,JUAN FERNANDEZ DE CASTRO,CORAL GABLES,33134,NPI-1,30.97,13,13,2.38,2.38,1.0,1,1
1831539295,,,,,30.53,12,12,2.54,2.54,1.0,1,1
1316035454,,,,,28.49,77,55,0.37,0.52,1.4,4,2
1760731459,,,,,27.73,13,13,2.13,2.13,1.0,1,1
1316078769,,,,,27.47,19,17,1.45,1.62,1.1,1,1
1376766568,,,,,22.41,12,12,1.87,1.87,1.0,1,1
1477967511,,,,,19.31,66,29,0.29,0.67,2.3,2,1
1386775120,,,,,18.12,18,12,1.01,1.51,1.5,1,1
1083298046,,,,,15.0,14,12,1.07,1.25,1.2,1,1
1306138383,,,,,14.27,42,41,0.34,0.35,1.0,3,1
1619214459,,,,,13.0,571,541,0.02,0.02,1.1,4,1
1467676429,ADAM J KATZ DPM PA,BOYNTON BEACH,33437,NPI-2,9.0,258,180,0.03,0.05,1.4,8,4
1104571371,,,,,6.3,34,16,0.19,0.39,2.1,1,1
1548286594,JOEL BORGELLA,BOYNTON BEACH,33435,NPI-1,3.41,49,24,0.07,0.14,2.0,2,1
1982907572,,,,,2.1,55,50,0.04,0.04,1.1,3,3
1194323717,,,,,0.0,13640,5483,0.0,0.0,2.5,10,7
1356648547,,,,,0.0,301,120,0.0,0.0,2.5,2,2
1861780546,,,,,0.0,1009,1009,0.0,0.0,1.0,7,14
1205277290,ASHLEIGH CHAMBERS,SAINT CLOUD,34769,NPI-1,0.0,110,106,0.0,0.0,1.0,8,2
1578606364,,,,,0.0,362,221,0.0,0.0,1.6,10,2
1699343947,,,,,0.0,3786,3162,0.0,0.0,1.2,2,33
1861596744,HOLIDAY CVS LLC,GREENACRES,33467,NPI-2,0.0,132,112,0.0,0.0,1.2,3,5
1467199893,,,,,0.0,732,665,0.0,0.0,1.1,4,11
1366046179,,,,,0.0,405,347,0.0,0.0,1.2,6,7
1477754539,,,,,0.0,127,110,0.0,0.0,1.2,2,4
1851053920,,,,,0.0,3513,3110,0.0,0.0,1.1,6,13
1891892535,,,,,0.0,5278,4757,0.0,0.0,1.1,30,24
1679021414,,,,,0.0,2932,475,0.0,0.0,6.2,4,6
1205918489,,,,,0.0,273,235,0.0,0.0,1.2,5,6
1740509876,"BALANCED HOME HEALTHCARE, INC.",TAMPA,33610,NPI-2,0.0,5779,1376,0.0,0.0,4.2,15,7
1205280260,,,,,0.0,746,120,0.0,0.0,6.2,2,4
1194768390,,,,,0.0,196,59,0.0,0.0,3.3,4,1
1265857643,,,,,0.0,503,503,0.0,0.0,1.0,4,10
1174555478,,,,,0.0,122,120,0.0,0.0,1.0,1,7
1356541080,,,,,0.0,331,322,0.0,0.0,1.0,20,2
1568529543,,,,,0.0,26,26,0.0,0.0,1.0,2,1
1043535040,COMPLETE HOME CARE OF THE PALM BEACHES LLC,GREENACRES,33463,NPI-2,0.0,2570,672,0.0,0.0,3.8,14,5
1427152388,HOLIDAY CVS LLC,BELLE GLADE,33430,NPI-2,0.0,137,126,0.0,0.0,1.1,4,3
1316260532,"APPLETON HOME HEALTH SERVICES, LLC",BOYNTON BEACH,33426,NPI-2,0.0,2172,748,0.0,0.0,2.9,12,5
1457569139,,,,,0.0,175,167,0.0,0.0,1.0,3,3
1659450534,,,,,0.0,65,65,0.0,0.0,1.0,1,3
1013959972,,,,,0.0,50,50,0.0,0.0,1.0,1,4
1861957193,,,,,0.0,28,28,0.0,0.0,1.0,1,2
1376959205,,,,,0.0,287,26,0.0,0.0,11.0,1,2
1659775757,,,,,0.0,3635,2962,0.0,0.0,1.2,19,12
1841253374,,,,,0.0,12,12,0.0,0.0,1.0,1,1
1093829442,,,,,0.0,499,468,0.0,0.0,1.1,6,8
1487658985,HEALTH CARE DISTRICT OF PALM BEACH COUNTY,RIVIERA BEACH,33418,NPI-2,0.0,793,118,0.0,0.0,6.7,7,4
1467040345,,,,,0.0,299,299,0.0,0.0,1.0,4,10
1730150715,ANDRE J GOLINO MD AND ASSOCIATES PA,WEST PALM BEACH,33407,NPI-2,0.0,128,105,0.0,0.0,1.2,6,2
1073036745,AMERICAN DME LLC,BOCA RATON,33431,NPI-2,0.0,155,113,0.0,0.0,1.4,2,3
1346262987,HOLIDAY CVS LLC,GREENACRES,33463,NPI-2,0.0,39,29,0.0,0.0,1.3,1,2
1316989528,,,,,0.0,62,62,0.0,0.0,1.0,1,3
1366950776,,,,,0.0,35,25,0.0,0.0,1.4,2,1
1205949336,ROBERT LOVINGER,PALM SPRINGS,33461,NPI-1,0.0,22,22,0.0,0.0,1.0,1,1
1013203249,,,,,0.0,34,32,0.0,0.0,1.1,1,2
1174689715,,,,,0.0,14,13,0.0,0.0,1.1,1,1
1174187728,,,,,0.0,13,13,0.0,0.0,1.0,1,1
1528379195,,,,,0.0,412,151,0.0,0.0,2.7,9,1
1427320407,KARINE CALIXTE,LEHIGH ACRES,33971,NPI-1,0.0,26,25,0.0,0.0,1.0,1,2
1760586747,HOLIDAY CVS LLC,PALM SPRINGS,33461,NPI-2,0.0,99,83,0.0,0.0,1.2,4,4
1437466992,,,,,0.0,634,235,0.0,0.0,2.7,10,1
1871965855,,,,,0.0,133,133,0.0,0.0,1.0,1,7
1134167760,,,,,0.0,42,42,0.0,0.0,1.0,1,2
1528634086,,,,,0.0,199,179,0.0,0.0,1.1,11,1
1659940872,,,,,0.0,26,26,0.0,0.0,1.0,2,2
1922169838,,,,,0.0,19,19,0.0,0.0,1.0,1,1
1508474180,PROPER MEDICAL SUPPLY LLC,LANTANA,33462,NPI-2,0.0,13,13,0.0,0.0,1.0,1,1
1952311243,,,,,0.0,62,50,0.0,0.0,1.2,1,4
1790557981,,,,,0.0,66,36,0.0,0.0,1.8,3,1
1144415134,,,,,0.0,12,12,0.0,0.0,1.0,1,1
1982341152,,,,,0.0,62,60,0.0,0.0,1.0,1,4
1184095234,,,,,0.0,15,12,0.0,0.0,1.2,1,1
1386130227,AMERICAN ARTHRITIS & RHEUMATOLOGY ASSOCIATES - NM LLC,CLOVIS,88101,NPI-2,0.0,27,26,0.0,0.0,1.0,2,1
1285684225,,,,,0.0,115,70,0.0,0.0,1.6,3,2
1063842870,,,,,0.0,53,40,0.0,0.0,1.3,2,2
1346337144,EMLYN LOUIS,IMMOKALEE,34142,NPI-1,0.0,71,64,0.0,0.0,1.1,4,1
1760757009,AIDS HEALTHCARE FOUNDATION,DELRAY BEACH,33445,NPI-2,0.0,57,53,0.0,0.0,1.1,2,3
1285772343,,,,,0.0,20,20,0.0,0.0,1.0,1,1
1275609935,ALEXANDER ALERTE,WEST PALM BEACH,33406,NPI-1,0.0,183,106,0.0,0.0,1.7,7,1
1629264304,,,,,0.0,29,29,0.0,0.0,1.0,1,1
1326651712,,,,,0.0,18,12,0.0,0.0,1.5,1,1
1699184135,AMBER ARIAS,PALM BEACH GARDENS,33410,NPI-1,0.0,34,30,0.0,0.0,1.1,1,2
1003970260,,,,,0.0,93,93,0.0,0.0,1.0,1,2
1891175444,,,,,0.0,181,175,0.0,0.0,1.0,2,6
1023389293,,,,,0.0,18,18,0.0,0.0,1.0,1,1
1023140381,FAMILY COUNSELING ASSOCIATES INC,JUPITER,33458,NPI-2,0.0,72,37,0.0,0.0,1.9,3,1
1295216034,,,,,0.0,17,12,0.0,0.0,1.4,1,1
1851336234,,,,,0.0,36,36,0.0,0.0,1.0,1,2
1457738908,,,,,0.0,39,39,0.0,0.0,1.0,2,1
1871538462,,,,,0.0,86,46,0.0,0.0,1.9,3,1
1548618416,,,,,0.0,117,51,0.0,0.0,2.3,3,1
1326275207,,,,,0.0,153,47,0.0,0.0,3.3,1,1
1164507141,,,,,0.0,35,35,0.0,0.0,1.0,1,2
1639747595,,,,,0.0,30,28,0.0,0.0,1.1,1,2
1467732057,,,,,0.0,16,16,0.0,0.0,1.0,1,1
1184991085,FAMILY CARE RX LLC,GREENACRES,33463,NPI-2,0.0,60,58,0.0,0.0,1.0,1,2
1578648556,,,,,0.0,14,14,0.0,0.0,1.0,1,1
1972665131,,,,,0.0,14,14,0.0,0.0,1.0,1,1
1366678294,,,,,0.0,16,16,0.0,0.0,1.0,1,1
1598900060,"ATLANTIC HOME HEALTH AGENCY OF SOUTH FLORIDA, LLC",WEST PALM BEACH,33409,NPI-2,0.0,141,76,0.0,0.0,1.9,5,2
1033864020,,,,,0.0,19,19,0.0,0.0,1.0,1,1
1942518865,,,,,0.0,36,16,0.0,0.0,2.2,1,1
1891064549,5065 WALLIS ROAD OPERATIONS LLC,WEST PALM BEACH,33415,NPI-2,0.0,68,46,0.0,0.0,1.5,1,2
1073551446,,,,,0.0,14,14,0.0,0.0,1.0,1,1
1497753305,,,,,0.0,12,12,0.0,0.0,1.0,1,1
1164842225,,,,,0.0,13,12,0.0,0.0,1.1,1,1
1821233966,LUIS CASTILLO,PALM SPRINGS,33461,NPI-1,0.0,74,30,0.0,0.0,2.5,1,2
1063591865,,,,,0.0,26,26,0.0,0.0,1.0,1,1
1780250225,,,,,0.0,18,12,0.0,0.0,1.5,1,1
1083246359,,,,,0.0,12,12,0.0,0.0,1.0,1,1
1871893164,,,,,0.0,20,20,0.0,0.0,1.0,1,1
1497267025,STEPHEN NOVAK,BOCA RATON,33431,NPI-1,0.0,57,57,0.0,0.0,1.0,2,4
1801455456,COLT CANEPA,JENSEN BEACH,34957,NPI-1,0.0,12,12,0.0,0.0,1.0,1,1
1558035766,EMBRACE ABA AND SOCIAL CENTER,PALM BEACH GARDENS,33410,NPI-2,0.0,138,15,0.0,0.0,9.2,1,1
1093752404,,,,,0.0,33,33,0.0,0.0,1.0,1,2
1205164951,,,,,0.0,36,13,0.0,0.0,2.8,1,1
1700067683,"ALL ABOUT YOU HOME HEALTH AGENCY, INC.",BOCA RATON,33486,NPI-2,0.0,79,37,0.0,0.0,2.1,2,2
1407227358,BAPTIST SURGERY AND ENDOSCOPY CENTERS LLC,WEST PALM BEACH,33407,NPI-2,0.0,26,24,0.0,0.0,1.1,1,2
1790789147,,,,,0.0,13,12,0.0,0.0,1.1,1,1
1831448141,,,,,0.0,56,12,0.0,0.0,4.7,1,1
1396274841,,,,,0.0,20,19,0.0,0.0,1.1,1,1
1780719450,,,,,0.0,22,22,0.0,0.0,1.0,1,1
1972945061,JEFFREY CARA,PALM BEACH GARDENS,33410,NPI-1,0.0,16,12,0.0,0.0,1.3,1,1
1235226531,,,,,0.0,19,13,0.0,0.0,1.5,1,1
1144982919,CENTER FOR AGING AND REHABILITATION OF LAKE WORTH INC,LAKE WORTH,33463,NPI-2,0.0,57,52,0.0,0.0,1.1,1,2
1104971423,,,,,0.0,18,12,0.0,0.0,1.5,1,1
1255376067,,,,,0.0,16,13,0.0,0.0,1.2,1,1
1043627060,,,,,0.0,13,13,0.0,0.0,1.0,1,1
1700889227,,,,,0.0,51,51,0.0,0.0,1.0,1,3
1386306306,AMICUS MEDICAL CENTER LLC,WEST PALM BEACH,33407,NPI-2,0.0,16,12,0.0,0.0,1.3,1,1
1114125143,,,,,0.0,21,21,0.0,0.0,1.0,1,1
1932284080,,,,,0.0,18,18,0.0,0.0,1.0,1,1
1306119730,,,,,0.0,12,12,0.0,0.0,1.0,1,1
1316301310,SVETLANA GRODZITSKY,WELLINGTON,33414,NPI-1,0.0,52,12,0.0,0.0,4.3,1,1
1861666497,,,,,0.0,28,15,0.0,0.0,1.9,1,1
1417346388,,,,,0.0,18,16,0.0,0.0,1.1,1,1
1417902685,CARLOS D AMY VAZQUEZ,INTERLACHEN,32148,NPI-1,0.0,151,139,0.0,0.0,1.1,1,1
1326457938,,,,,0.0,164,12,0.0,0.0,13.7,1,1
1033201249,,,,,0.0,16,16,0.0,0.0,1.0,1,1
