payment_date,payment_amt,agency_name,award_description,fain,recipient_justification,agency_lead_justification,org_name,generated_unique_award_id
04/25/2025,1402.88,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Advancing Health Equity in Asthma Control through EXHALE Strategies in Montana, 6 NUE1EH001505-01-01. Develop program capacity to address asthma to: focus on asthma-related activity, increase understanding of asthma-related data to develop an ongoing asthma. Draw amount is for indirect costs for 4/24/24 in the amount of -265.12.  Payment for speaker fees, travel reimbursement, and other misc meeting expenses for the Asthma Healthcare QI Events (DMA Provider Trainings) and spirometry trainings in the amount of 668.00.  B. Krininger Mini Grant Award during the 2024-2025 school year for school nurses to receive asthma training by attending the Big Sky Pulmonary Conference 1,000.00 surveillance system, increase recognition of the potential of reducing the burden of asthma, linkages of state health agencies to other agencies and organizations addressing asthma in the population, and implement interventions to achieve positive health impacts due to asthma.","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.
","PUBLIC HEALTH AND HUMAN SERVICES, MONTANA DEPARTMENT OF",
04/25/2025,1401.85,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"All expenses support the project scope of work as awarded and are requested on a cost reimbursement basis. Institutional policy requires the PI and team to ensure all expenses are allowed for the award and to review all expenses on a regular basis in accordance with the requirements of the award.


Billing Period	 03/17/2025 - 04/21/2025	Program Title	UPLIFT Study (Understanding Parental Lactation and Infant Feeding decisions Tailored to people with HIV."")
Budget	Sum Amount	Bill Date	Subaccount
B70000  Travel General Budget	1013.870	4/21/2025	24U01PS005288
B95000  F&A – General Budget	289.260	4/21/2025	24U01PS005288
B46000  Operating expense Gen Budge	98.720	4/21/2025	24U01PS005288
Total	1401.850		
","CDC confirms that funds has been approved in the current year budget to cover the cost included in the justification.  CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.","REGENTS OF THE UNIVERSITY OF COLORADO, THE",
04/22/2025,1401.11,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"This is a payment request for $1,401.11 on the DHHS – CDC grant number 6 R21OH012249-02-03.  The request comprises of the following disbursement of costs incurred during the period March 9, 2025, through March 22, 2025: Personnel $632.87, Fringe Benefits $196.19, and Indirect Costs $572.05 subtotal $1,401.11 for items approved on the grant. The grant activities supported by the requested payment were used to support the project, WTC-Related Pollutants in Thyroid Cancer Tissue.  It has no component involving illegal DEI activities that violate the federal anti-discrimination laws or assessing gender ideology issues and we certify that the costs are not used for such research activities.  We certify that the costs are allowable, allocable, reasonable, and necessary in accordance with NOFO PAR-18-798, 45 CFR Part 75 and the HHS Grants Policy Statement.   

Raj Appavu
Senior Director of Finance
Icahn School of Medicine at Mount Sinai
","CDC confirms that each request has been reviewed and that funded has been approved in the current year budget to cover the cost included in the justification.  CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.

",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,
04/29/2025,1401.11,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"This is a payment request for $1,401.11 on the DHHS – CDC grant number 6 R21OH012249-02-03.  The request comprises of the following disbursement of costs incurred during the period April 6, 2025, through April 26, 2025: Personnel $632.87, Fringe Benefits $196.19, and Indirect Costs $572.05 subtotal $1,401.11 for items approved on the grant. The grant activities supported by the requested payment were used to support the project, WTC-Related Pollutants in Thyroid Cancer Tissue.
It has no component involving illegal DEI activities that violate the federal anti-discrimination laws or assessing gender ideology issues and we certify that the costs are not used for such research activities.  We certify that the costs are allowable, allocable, reasonable, and necessary in accordance with NOFO PAR-18-798, 45 CFR Part 75 and the HHS Grants Policy Statement.   

Raj Appavu
Senior Director of Finance
Icahn School of Medicine at Mount Sinai
","CDC confirms that funds has been approved in the current year budget to cover the cost included in the justification.  CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,
05/02/2025,1401.11,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"This is a payment request for $1,401.11 on the DHHS – CDC grant number 6 R21OH012249-02-03.  The request comprises of the following disbursement of costs incurred during the period April 6, 2025, through April 26, 2025: Personnel $632.87, Fringe Benefits $196.19, and Indirect Costs $572.05 subtotal $1,401.11 for items approved on the grant. The grant activities supported by the requested payment were used to support the project, WTC-Related Pollutants in Thyroid Cancer Tissue.
It has no component involving illegal DEI activities that violate the federal anti-discrimination laws or assessing gender ideology issues and we certify that the costs are not used for such research activities.  We certify that the costs are allowable, allocable, reasonable, and necessary in accordance with NOFO PAR-18-798, 45 CFR Part 75 and the HHS Grants Policy Statement.   

Raj Appavu
Senior Director of Finance
Icahn School of Medicine at Mount Sinai
","CDC confirms that funded has been approved in the current year budget to cover the cost included in the revised justification.  CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,
05/01/2025,1399,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Records management ($16.26), VPN access ($17.42), ND Information Technology Support Services ($631.22), Office Premium for 9.4 FTEs ($348.23), Adobe Acrobat Pro for four employee ($6.25), ND PeopleSoft access fee ($147.03), file share/backup/storage ($213.83). Expenses were paid on 4/25/25.","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.","HEALTH, NORTH DAKOTA DEPARTMENT OF",
05/01/2025,1390.17,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"As outlined in the budget narrative, salaries for various employees will be covered by this award. All supported positions are dedicated to project-related activities, including developing and implementing prevention initiatives. The requested funds specifically support the salary of the Project Coordinator.","GMO recommends payment approval. 
NJ",COORDINADORA PAZ PARA LA MUJER INC,
04/25/2025,1390,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,Printing,"CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, reasonable, and consistent will result in disallowed costs and the funds will be recovered.","VI DEPARTMENT OF HEALTH, OFFICE OF FEDERAL GRANTS MGT",
05/09/2025,1389.92,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Payment request for Strengthening the Capacity of MN&#39;s Food Safety &amp; Well Mgmt. Programs, for expenditure date range 5/5/25-5/8/25, for Contractual: Minnesota State LBA Minncor Industries, $1,389.92.","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.
",MN ST DEPARTMENT OF HEALTH,
05/06/2025,1388.1,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Award is the Drug Free Community Grant. Funds will be used to pay April's personnel payroll taxes, it's necessary to pay into the federal government the payroll taxes that are due on a monthly basis.","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered",NORTH FAYETTE VALLEY COMMUNITY COALITION INC.,
05/02/2025,1387.22,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Non-Subrecipient Contractor payment to Remedy Intelligent Staffing (invoices in the amount $1,387.22) for period April 6 - April 13, 2025. The staff assist in administrative support in accounting and administrative areas. We certify that these costs are reasonable, necessary, allocable, and otherwise allowable in accordance with the award terms and conditions for award NU50CK000553, awarded in BP2 and are aligned with previously approved activities ""Enhancing Laboratory, Surveillance, Informatics, and other Workforce Capacity"", ""Improving surveillance and reporting of electronic health data"" and ""Coordinating with and supporting local health departments and other key partners""

Corrected to $1,387.22 for transaction reference #2052198831","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities.  Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.  ",HAWAII DEPARTMENT OF HEALTH,
05/06/2025,1378.2,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Y24149 BP 09/30/2024-09/29/2025 Patient Services for Family Planning Services of Snyder, Union &amp; Northumberland Co from 2/1 - 2/28 2025 to offer eligible women participation in approved cardiovascular disease (CVD) improvement programs including health coaching (HC) or lifestyle programs (LSP). Prior to HC/LSP, the provider must obtain the health history, conduct medical screening including prescriptions for medications medically necessary, and conduct risk reduction counseling. Social service resource referral (SSRR) needs are to be assessed, referrals made, and follow-up documented.  These services are offered to clients ages 35-64 years old, who are uninsured, underinsured, below 250% of poverty and meet the eligibility for the free breast and cervical cancer program. Specific activities shall include: CVD screening, risk reduction counseling, SSRR, and LSP/HC to eligible participants.","GMO recommends payment approval. 
NJ",PA ST DEPARTMENT OF PUBLIC HEALTH & HUMAN SERVICES,
04/28/2025,1377.49,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Payment Request for CDC Grant: NH28CE003490 We are requesting a payment of $1,377.49 for the period 4/14/25 &ndash; 4/27/25  The requested funds will be allocated as follows:  &bull; Personnel: $1,377.49 We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.

 ","Amistades, Inc",
